#,Result,Protocol,Host,URL,Body,Caching,Content-Type,Process,Comments,Custom,Privacy Info
78,200,HTTPS,assets.targetimg1.com,/ui/client.4eee1698.js,"302,532",max-age=31536000,application/javascript,firefox:14232,,,
79,200,HTTPS,assets.targetimg1.com,/ui/vendors~aisles-products-container~axiom-release-id-history~bia-carousel~brands~bulk-box~buy-it-again~63b638b6.2a666a6c.js,"5,258",max-age=31536000,application/javascript,firefox:14232,,,
80,200,HTTPS,assets.targetimg1.com,/ui/vendor.f0c65eaf.js,"212,114",max-age=31536000,application/javascript,firefox:14232,,,
81,200,HTTPS,assets.targetimg1.com,/ui/default~axiom~axiom-advanced-returns~axiom-batch~brands~gift-card~gift-card-balance~home~order-track~ad820cf2.0634f74b.js,"7,210",max-age=31536000,application/javascript,firefox:14232,,,
83,200,HTTPS,assets.targetimg1.com,/ui/home.7e620a42.js,"3,396",max-age=31536000,application/javascript,firefox:14232,,,
88,200,HTTPS,assets.targetimg1.com,/ui/fonts/3420ab8a-6ccf-4c75-9da7-efe26f1cedAA.woff2,"32,676","max-age=31536000; Expires: Thu, 08 Oct 2020 08:08:24 GMT",application/octet-stream,firefox:14232,,,
89,200,HTTPS,assets.targetimg1.com,/ui/fonts/99ecc614-958b-457a-be15-01e00c53057A.woff2,"32,236","max-age=31536000; Expires: Wed, 22 Jan 2020 23:36:23 GMT",application/octet-stream,firefox:14232,,,
90,200,HTTPS,assets.targetimg1.com,/ui/vendors~aisles-products-container~bia-carousel~brands~bulk-box~buy-it-again~cart-routing-page~cgi-bu~da925b90.2da121a5.js,"2,001",max-age=31536000,application/javascript,firefox:14232,,,
91,200,HTTPS,assets.targetimg1.com,/ui/vendors~bundle-filmstrip-exp-2367~cartRecs~checkout-order-confirmation~circle-offers-filmstrip~compl~421f8366.5b8e0497.js,"10,712",max-age=31536000,application/javascript,firefox:14232,,,
93,200,HTTPS,assets.targetimg1.com,/ui/vendors~aisles-products-container~ar-filmstrip~bia-carousel~bulk-box~buy-it-again~content~dealgator-~0317e329.715d1949.js,"4,526",max-age=31536000,application/javascript,firefox:14232,,,
94,200,HTTPS,assets.targetimg1.com,/ui/content.1f67e7b2.js,"83,014",max-age=31536000,application/javascript,firefox:14232,,,
98,200,HTTPS,firefox.settings.services.mozilla.com,/v1/buckets/monitor/collections/changes/records?collection=partitioning-exempt-urls&bucket=main,189,"max-age=60; Expires: Wed, 06 Jan 2021 18:59:52 GMT",application/json,firefox:14232,,,
103,303,HTTPS,snippets.cdn.mozilla.net,/6/Firefox/84.0.1/20201221152838/WINNT_x86_64-msvc/en-US/release/Windows_NT%2010.0/default/default/,0,"public, max-age=86400",text/html; charset=UTF-8,firefox:14232,,,
115,200,HTTPS,assets.targetimg1.com,/ui/vendors~pictureElement~picturefill.671b2f92.js,"4,598",max-age=31536000,application/javascript,firefox:14232,,,
117,200,HTTPS,gsp.target.com,/gsp/oauth_tokens/v2/client_tokens,0,no-store,text/plain,firefox:14232,,,Sets cookies without P3P
116,200,HTTPS,www.target.com,/assets/6b6836693f3d06d13110.worker.js,"102,100","max-age=31536000; Expires: Wed, 06 Jan 2021 16:46:57 GMT",application/javascript,firefox:14232,,,
118,200,HTTPS,assets.targetimg1.com,/static/images/apple-touch-icon-precomposed.png,"3,393",max-age=31536000,image/png,firefox:14232,,,
119,200,HTTPS,assets.targetimg1.com,/static/images/favicon-16x16.png,344,"max-age=31536000; Expires: Thu, 23 Jan 2020 08:20:13 GMT",image/png,firefox:14232,,,
120,200,HTTPS,redsky.target.com,/v3/stores/nearby/01570?key=ff457966e64d5e877fdbad070f276d18ecec4a01&limit=1&within=100&unit=mile,898,max-age=7200,application/json;charset=UTF-8,firefox:14232,,,
121,200,HTTPS,snippets.cdn.mozilla.net,/us-west/bundles-pregen/Firefox/en-us/default.json,"7,240",max-age=600,application/json,firefox:14232,,,
122,200,HTTPS,firefox.settings.services.mozilla.com,/v1/buckets/main/collections/partitioning-exempt-urls/changeset?_expected=1592906663254,748,,application/json,firefox:14232,,,
129,204,HTTPS,d.ghostery.com,/active/daily?gr=-1&hw=0&v=8.5.2&ua=ff&os=win&l=en&bv=84&of=0&ir=15&sn=0&id=2021-01-06&nc=0&pb=0&sc=1&ev=1&ab=1&sm=1&at=1&ss=-1&sl=0&sb=1&rc=-1&st=-1&ps=0&va=1&re=-1&ve=0&th=0&hp=0&subscription_interval=0&us=&uc=,0,,,firefox:14232,,,
130,204,HTTPS,cmp-cdn.ghostery.com,/abtestcheck?os=win&install_date=2021-01-06&ir=15&gv=8.5.2&si=0&ua=firefox&v=0&l=en,0,"private no-store, no-cache, must-revalidate, proxy-revalidate, max-age=0",,firefox:14232,,,
131,200,HTTPS,cdn.ghostery.com,/update/version,662,max-age=31536000,application/json;charset=utf-8,firefox:14232,,,
132,204,HTTPS,d.ghostery.com,/active/weekly?gr=-1&hw=0&v=8.5.2&ua=ff&os=win&l=en&bv=84&of=0&ir=15&sn=0&id=2021-01-06&nc=0&pb=0&sc=1&ev=1&ab=1&sm=1&at=1&ss=-1&sl=0&sb=1&rc=-1&st=-1&ps=0&va=1&re=-1&ve=0&th=0&hp=0&subscription_interval=0&us=&uc=,0,,,firefox:14232,,,
133,200,HTTPS,cdn.ghostery.com,/adblocker/configs/desktop-ads/allowed-lists.json,"8,650","public, immutable, max-age=3600, s-maxage=3600",application/json,firefox:14232,,,
134,204,HTTPS,cmp-cdn.ghostery.com,/check?os=win&offers=0&hw=0&install_date=2021-01-06&ir=15&gv=8.5.2&si=0&ua=firefox&lc=0&v=0&l=en,0,"private no-store, no-cache, must-revalidate, proxy-revalidate, max-age=0",,firefox:14232,,,
135,204,HTTPS,d.ghostery.com,/install/all?gr=-1&hw=0&v=8.5.2&ua=ff&os=win&l=en&bv=84&of=0&ir=15&sn=0&id=2021-01-06&nc=0&pb=0&sc=1&ev=1&ab=1&sm=1&at=1&ss=-1&sl=0&sb=1&rc=-1&st=-1&ps=0&va=-1&re=-1&ve=-1&th=0&hp=0&subscription_interval=0&us=&uc=,0,,,firefox:14232,,,
137,204,HTTPS,d.ghostery.com,/active/monthly?gr=-1&hw=0&v=8.5.2&ua=ff&os=win&l=en&bv=84&of=0&ir=15&sn=0&id=2021-01-06&nc=0&pb=0&sc=1&ev=1&ab=1&sm=1&at=1&ss=-1&sl=0&sb=1&rc=-1&st=-1&ps=0&va=1&re=-1&ve=0&th=0&hp=0&subscription_interval=0&us=&uc=,0,,,firefox:14232,,,
147,200,HTTPS,assets.targetimg1.com,/ui/vendors~axiom~axiom-receive-returns~axiom-release-id-history~axiomAdvancedReturns~buy-it-again~choos~1e9d1397.b13bedc4.js,"3,761",max-age=31536000,application/javascript,firefox:14232,,,
148,200,HTTPS,assets.targetimg1.com,/ui/vendors~familyInviteVerify~interstitial-login-page-eco~order-lookup~shipt-tip-drawer.ad696656.js,"4,878",max-age=31536000,application/javascript,firefox:14232,,,
151,201,HTTPS,gsp.target.com,/gsp/oauth_tokens/v2/client_tokens,"1,248",no-store; Expires: 0,application/json;charset=UTF-8,firefox:14232,,,Sets cookies without P3P
150,200,HTTPS,assets.targetimg1.com,/ui/shipt-tip-drawer.115f4a47.js,"12,578",max-age=31536000,application/javascript,firefox:14232,,,
149,200,HTTPS,assets.targetimg1.com,/ui/vendors~shipt-tip-drawer.7bf58de4.js,"7,766",max-age=31536000,application/javascript,firefox:14232,,,
153,200,HTTPS,typeahead.target.com,/autocomplete/TypeAheadSearch/v2?q=&ctgryVal=0%7CALL%7Cmatchallpartial%7Call+categories&channel=web&visitor_id=0176D922D4560201AF3CF4E14F2B4217,320,,application/json,firefox:14232,,,
152,200,HTTPS,assets.targetimg1.com,/ui/atdfm.62e04f57.js,"11,931",max-age=31536000,application/javascript,firefox:14232,,,
154,200,HTTPS,assets.targetimg1.com,/ui/vendors~axiom~axiom-release-id-history~checkout-order-confirmation~creditApplication~devtools~edit-a~df504d89.94fd3bcd.js,"4,672",max-age=31536000,application/javascript,firefox:14232,,,
156,200,HTTPS,redoak.target.com,/content-publish/pages/v1?url=/c/-/-/N-4nav,"234,980",,application/json;charset=utf-8,firefox:14232,,,
155,200,HTTPS,redsky.target.com,/v3/stores/nearby/01570?key=ff457966e64d5e877fdbad070f276d18ecec4a01&limit=5&within=100&unit=mile,"1,518",max-age=7200,application/json;charset=UTF-8,firefox:14232,,,
157,200,HTTPS,taglocker.target.com,/tag-locker-config/tp-rules-react.json,106,"public, max-age=3600; Expires: Sun, 06 Dec 2020 01:47:19 GMT",application/json,firefox:14232,,,
158,200,HTTPS,taglocker.target.com,/tag-locker-config/rules-react.json,765,"public, max-age=3600; Expires: Fri, 11 Dec 2020 01:45:37 GMT",application/json,firefox:14232,,,
159,200,HTTPS,api.target.com,/custom_interaction_analytics/v1,28,,application/json,firefox:14232,,,
160,200,HTTPS,api.target.com,/web_analytics/v1,28,,application/json,firefox:14232,,,
161,200,HTTPS,firefox.settings.services.mozilla.com,/v1/buckets/monitor/collections/changes/records?collection=whats-new-panel&bucket=main,180,"max-age=60; Expires: Wed, 06 Jan 2021 18:51:41 GMT",application/json,firefox:14232,,,
162,200,HTTPS,cdn.ghostery.com,/adblocker/engines/1.16.0/14424ba0d08234a633356a1eba3eea72a308f162b8e60cb062aea52fb1caccb5/engine.bytes,"1,469,654","public, immutable, max-age=31536000, s-maxage=31536000",application/octet-stream,firefox:14232,,,
166,200,HTTPS,assets.targetimg1.com,/ui/vendorAssets/medallia/embed.prod.20201230.js,563,max-age=31536000,application/javascript,firefox:14232,,,
168,201,HTTPS,api.target.com,/web_analytics/v1,58,"no-cache, no-store, must-revalidate",application/json; charset=utf-8,firefox:14232,,,
169,201,HTTPS,api.target.com,/custom_interaction_analytics/v1,69,"no-cache, no-store, must-revalidate",application/json; charset=utf-8,firefox:14232,,,
170,200,HTTPS,firefox.settings.services.mozilla.com,/v1/buckets/main/collections/whats-new-panel/changeset?_expected=1609947072916,"20,728",,application/json,firefox:14232,,,
171,200,HTTPS,api.ghostery.net,/api/v1/config,65,"public; Expires: Thu, 07 Jan 2021 00:00:00 GMT",application/json,firefox:14232,,,
174,200,HTTPS,cdn.ghostery.com,/antitracking/config.json,453,max-age=259200,application/json,firefox:14232,,,
190,200,HTTPS,taglocker.target.com,/fls-adaptive/react/fls_pdp_atc.js,"2,367","public, max-age=3600; Expires: Sat, 21 Nov 2020 14:42:05 GMT",application/javascript,firefox:14232,,,
191,200,HTTPS,www.target.com,/service-worker.js,808,"max-age=0, no-cache, no-store",application/javascript; charset=UTF-8,firefox:14232,,,
192,200,HTTPS,taglocker.target.com,/google-adaptive/react/data_hub.js,945,"public, max-age=3600; Expires: Fri, 18 Dec 2020 06:04:47 GMT",application/javascript,firefox:14232,,,
193,200,HTTPS,taglocker.target.com,/bing-adaptive/react/bing_universal.js,"2,373","public, max-age=3600; Expires: Fri, 18 Dec 2020 12:31:21 GMT",application/javascript,firefox:14232,,,
194,200,HTTPS,cdn.ghostery.com,/antitracking/whitelist/2/update.json.gz,58,"public, max-age=3600",application/json,firefox:14232,,,
195,200,HTTPS,taglocker.target.com,/google-adaptive/react/gTag.js,859,"public, max-age=3600; Expires: Tue, 03 Nov 2020 10:45:19 GMT",application/javascript,firefox:14232,,,
196,200,HTTPS,taglocker.target.com,/google-adaptive/react/google_RLSA.js,240,"public, max-age=3600; Expires: Thu, 17 Dec 2020 09:42:59 GMT",application/javascript,firefox:14232,,,
199,200,HTTPS,taglocker.target.com,/liveRamp-adaptive/react/liveRamp_adaptive.js,308,"public, max-age=3600; Expires: Thu, 17 Dec 2020 09:42:59 GMT",application/javascript,firefox:14232,,,
200,403,HTTPS,www.quizlet.com,/,"55,004","private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0; Expires: Thu, 01 Jan 1970 00:00:01 GMT",text/html; charset=UTF-8,firefox:14232,,,Sets cookies without P3P
201,200,HTTPS,taglocker.target.com,/liveRamp-adaptive/react/liveRamp_recookier_adaptive.js,312,"public, max-age=3600; Expires: Sat, 05 Dec 2020 09:28:35 GMT",application/javascript,firefox:14232,,,
204,200,HTTPS,taglocker.target.com,/trueTag-adaptive/react/truetag_landing_prod.js,"1,122","public, max-age=3600; Expires: Thu, 10 Dec 2020 08:20:43 GMT",application/javascript,firefox:14232,,,
205,200,HTTPS,cdn.ghostery.com,/antitracking/whitelist/2/2021-01-04/bloom_filter.gz,"854,641",public; immutable,application/octet-stream,firefox:14232,,,
206,200,HTTPS,collector-hpn.ghostery.net,/config?fields=ts,49,"public,max-age=30; Expires: Wed, 06 Jan 2021 19:19:01 GMT",application/json; charset=utf-8,firefox:14232,,,
207,200,HTTPS,safe-browsing-quorum.privacy.ghostery.net,/config,36,,application/json,firefox:14232,,,
211,200,HTTPS,collector-hpn.ghostery.net,"/config?fields=minVersion,groupPubKeys,pubKeys,sourceMap","2,601","public,max-age=3600; Expires: Wed, 06 Jan 2021 20:18:36 GMT",application/json; charset=utf-8,firefox:14232,,,
212,200,HTTPS,www.target.com,/assets/precache-manifest.e7e59a9cbf76197ad598ed0a9308660a.js,352,"max-age=31536000; Expires: Thu, 17 Dec 2020 07:55:28 GMT",application/javascript,firefox:14232,,,
213,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-sw.js,741,"max-age=31536000; Expires: Thu, 23 Jan 2020 00:36:24 GMT",application/javascript,firefox:14232,,,
219,200,HTTPS,www.quizlet.com,/cdn-cgi/challenge-platform/h/g/orchestrate/captcha/v1,"12,432",,text/javascript,firefox:14232,,,
220,301,HTTPS,www.quizlet.com,/favicon.ico,178,"public, max-age=14400; Expires: Wed, 06 Jan 2021 23:18:37 GMT",text/html,firefox:14232,,,
221,200,HTTPS,collector-hpn.ghostery.net,/join,451,,application/json; charset=utf-8,firefox:14232,,,
222,200,HTTPS,collector-hpn.ghostery.net,/join,451,,application/json; charset=utf-8,firefox:14232,,,
223,200,HTTPS,collector-hpn.ghostery.net,/join,451,,application/json; charset=utf-8,firefox:14232,,,
226,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-core.prod.js,"2,477","max-age=31536000; Expires: Thu, 10 Dec 2020 11:53:43 GMT",application/javascript,firefox:14232,,,
227,200,HTTPS,quizlet.com,/favicon.ico,"1,113","public, max-age=14400; Expires: Wed, 06 Jan 2021 23:18:37 GMT",image/x-icon,firefox:14232,,,
231,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-strategies.prod.js,"1,186","max-age=31536000; Expires: Thu, 01 Oct 2020 11:10:22 GMT",application/javascript,firefox:14232,,,
232,200,HTTPS,www.quizlet.com,/cdn-cgi/images/trace/captcha/nojs/h/transparent.gif?ray=60d7c92bffeaea8a,42,"max-age=7200; Expires: Wed, 06 Jan 2021 21:18:37 GMT",image/gif,firefox:14232,,,
235,302,HTTPS,hcaptcha.com,/1/api.js?render=explicit&recaptchacompat=off&onload=_cf_chl_hload,5,"private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0; Expires: Thu, 01 Jan 1970 00:00:01 GMT",,firefox:14232,,,Sets cookies without P3P
238,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-expiration.prod.js,"1,252","max-age=31536000; Expires: Thu, 03 Dec 2020 07:49:25 GMT",application/javascript,firefox:14232,,,
239,200,HTTPS,assets.hcaptcha.com,/captcha/v1/d1dd7d8/hcaptcha.js,"21,292","public, max-age=1382400; Expires: Fri, 22 Jan 2021 19:18:38 GMT",application/javascript,firefox:14232,,,Sets cookies without P3P
242,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-routing.prod.js,"1,476","max-age=31536000; Expires: Thu, 10 Dec 2020 07:50:03 GMT",application/javascript,firefox:14232,,,
243,302,HTTPS,www.spotify.com,/,214,,text/html,firefox:14232,,,Sets cookies without P3P
247,200,HTTPS,www.spotify.com,/us/,"10,319","no-cache, private",text/html; charset=UTF-8,firefox:14232,,,Sets cookies without P3P
248,200,HTTPS,www.quizlet.com,/cdn-cgi/challenge-platform/h/g/generate/ov1/0.29989544888623804:1609959752:cd0d961c47b1e04c51cacdef21ac624778f56f422af499b3e50725adb5ccb4b8/60d7c92bffeaea8a/04abe3b6ecc751a,"6,799",,text/plain;charset=UTF-8,firefox:14232,,,Sets cookies without P3P
249,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-precaching.prod.js,"1,702","max-age=31536000; Expires: Thu, 10 Dec 2020 07:50:03 GMT",application/javascript,firefox:14232,,,
256,200,HTTPS,www.scdn.co,/webpack/onetrust.4f0fe0bee1e2d4dbeb19.js,"12,225","public, max-age=31536000",application/javascript,firefox:14232,,,
257,200,HTTPS,www.scdn.co,/build/css/spotify-e230dc59df.css,"59,986","public, max-age=31536000",text/css,firefox:14232,,,
258,200,HTTPS,www.scdn.co,/webpack/jquery-2.1.3.min.4e152dd7000722c8d80f.js,"32,845","public, max-age=31536000",application/javascript,firefox:14232,,,
259,200,HTTPS,www.scdn.co,/build/css/shelf-ffd8a9773c.css,811,"public, max-age=31536000",text/css,firefox:14232,,,
260,200,HTTPS,www.scdn.co,/build/css/index-d7f4c5137c.css,"1,954","public, max-age=31536000",text/css,firefox:14232,,,
265,200,HTTPS,www.scdn.co,/build/css/projectRamses-57cc1c0a18.css,"1,636","public, max-age=31536000",text/css,firefox:14232,,,
267,200,HTTPS,www.scdn.co,/build/css/masthead-48f9294af4.css,"5,531","public, max-age=31536000",text/css,firefox:14232,,,
268,200,HTTPS,www.scdn.co,/webpack/tracking.download.1071e2d844b17587583b.js,958,"public, max-age=31536000",application/javascript,firefox:14232,,,
269,200,HTTPS,www.scdn.co,/webpack/spweb-site.min.84d9540894bc90f6379c.js,"56,453","public, max-age=31536000",application/javascript,firefox:14232,,,
270,200,HTTPS,www.scdn.co,/webpack/vendors~masthead~ssr-bundle.50ed4a44bb28709e884e.js,"31,793","public, max-age=31536000",application/javascript,firefox:14232,,,
271,200,HTTPS,www.scdn.co,/webpack/vendors~masthead.f51c35f0c83122e29181.js,"21,179","public, max-age=31536000",application/javascript,firefox:14232,,,
277,200,HTTPS,www.scdn.co,/webpack/masthead.0a556755f6cb9a9105c2.js,938,"public, max-age=31536000",application/javascript,firefox:14232,,,
278,200,HTTPS,country-flags.scdn.co,/flags/us.svg,615,"public, max-age=315360000",image/svg+xml,firefox:14232,,,
279,200,HTTPS,assets.targetimg1.com,/ui/fonts/273cae72-9365-49ab-b24f-5d8e2d5e733A.woff2,"31,836",max-age=31536000,application/octet-stream,firefox:14232,,,
281,200,HTTPS,assets.targetimg1.com,/ui/fonts/273cae72-9365-49ab-b24f-5d8e2d5e733A.woff,"36,456",max-age=31536000,application/font-woff,firefox:14232,,,
282,200,HTTPS,assets.targetimg1.com,/ui/fonts/3420ab8a-6ccf-4c75-9da7-efe26f1cedAA.woff,"37,300",max-age=31536000,application/font-woff,firefox:14232,,,
283,200,HTTPS,assets.targetimg1.com,/ui/fonts/99ecc614-958b-457a-be15-01e00c53057A.woff,"36,804","max-age=31536000; Expires: Thu, 01 Oct 2020 07:42:14 GMT",application/font-woff,firefox:14232,,,
287,200,HTTPS,www.scdn.co,/webpack/sp-analytics.c1280fc7b33e610ac3e6.js,"3,382","public, max-age=31536000",application/javascript,firefox:14232,,,
288,200,HTTPS,www.googleoptimize.com,/optimize.js?id=GTM-P9JKJ53,"38,614","private, max-age=900; Expires: Wed, 06 Jan 2021 19:18:39 GMT",application/javascript; charset=UTF-8,firefox:14232,,,
289,200,HTTPS,cdn.cookielaw.org,/scripttemplates/otSDKStub.js,"4,145",max-age=14400,application/javascript,firefox:14232,,,Sets cookies without P3P
293,200,HTTPS,www.scdn.co,/i/projectRamses/LiE_circles.svg,311,"public, max-age=31536000",image/svg+xml,firefox:14232,,,
296,200,HTTPS,cdn.cookielaw.org,/consent/50da44be-0564-43df-b139-329aedcf267b/50da44be-0564-43df-b139-329aedcf267b.json,"1,381","public, max-age=14400",application/x-javascript,firefox:14232,,,Sets cookies without P3P
297,200,HTTPS,sp-bootstrap.spotifycdn.com,/8.12.5/fonts/circular-bold.woff2,"75,488",max-age=86400,application/font-woff,firefox:14232,,,
298,200,HTTPS,sp-bootstrap.spotifycdn.com,/8.12.5/fonts/circular-black.woff2,"73,892",max-age=86400,application/font-woff,firefox:14232,,,
300,200,HTTPS,sp-bootstrap.spotifycdn.com,/8.12.5/fonts/circular-book.woff2,"70,092",max-age=86400,application/font-woff,firefox:14232,,,
303,200,HTTPS,geolocation.onetrust.com,/cookieconsentpub/v1/geo/location,188,,text/javascript,firefox:14232,,,Sets cookies without P3P
304,200,HTTPS,www.scdn.co,/i/_global/touch-icon-144.png,"4,776","public, max-age=31536000",image/png,firefox:14232,,,
305,200,HTTPS,www.scdn.co,/i/_global/favicon.png,"3,646","public, max-age=31536000",image/png,firefox:14232,,,
307,200,HTTPS,cdn.cookielaw.org,/scripttemplates/6.10.0/otBannerSdk.js,"79,698","public, max-age=691200; Expires: Thu, 14 Jan 2021 19:18:40 GMT",application/javascript,firefox:14232,,,Sets cookies without P3P
310,200,HTTPS,www.usps.com,/,"18,755",,text/html,firefox:14232,,,
314,200,HTTPS,www.spotify.com,/us/spotify/framework/analytics/track/,16,"max-age=0, must-revalidate, private",application/json,firefox:14232,,,Sets cookies without P3P
316,200,HTTPS,www.googleoptimize.com,/optimize.js?id=GTM-T35N9RL,"34,701","private, max-age=900; Expires: Wed, 06 Jan 2021 19:18:41 GMT",application/javascript; charset=UTF-8,firefox:14232,,,
317,200,HTTPS,www.usps.com,/assets/css/welcome/bootstrap.css,"26,493",private,text/css,firefox:14232,,,
318,200,HTTPS,www.usps.com,/global-elements/header/css/megamenu-v3.css,"7,249",private,text/css,firefox:14232,,,
325,200,HTTPS,www.usps.com,/global-elements/header/images/utility-header/logo-sb.svg,"1,610",,image/svg+xml,firefox:14232,,,
326,200,HTTPS,www.usps.com,/assets/images/home/logo_mobile.svg,908,,image/svg+xml,firefox:14232,,,
327,200,HTTPS,www.usps.com,/assets/images/home/hamburger.svg,293,,image/svg+xml,firefox:14232,,,
328,200,HTTPS,www.usps.com,/assets/images/home/search.svg,795,,image/svg+xml,firefox:14232,,,
331,200,HTTPS,www.usps.com,/global-elements/header/images/utility-header/mailman.svg,904,,image/svg+xml,firefox:14232,,,
333,200,HTTPS,www.usps.com,/assets/images/home/tracking.svg,844,,image/svg+xml,firefox:14232,,,
337,200,HTTPS,www.usps.com,/assets/images/home/stamps.svg,551,,image/svg+xml,firefox:14232,,,
338,200,HTTPS,www.usps.com,/assets/images/home/location.svg,"1,209",,image/svg+xml,firefox:14232,,,
339,200,HTTPS,www.usps.com,/assets/images/home/schedule_pickup.svg,923,,image/svg+xml,firefox:14232,,,
341,200,HTTPS,www.usps.com,/assets/images/home/calculate_price.svg,772,,image/svg+xml,firefox:14232,,,
343,200,HTTPS,www.usps.com,/assets/images/home/find_zip.svg,793,,image/svg+xml,firefox:14232,,,
345,200,HTTPS,www.usps.com,/assets/images/home/holdmail.svg,768,,image/svg+xml,firefox:14232,,,
