#,Result,Protocol,Host,URL,Body,Caching,Content-Type,Process,Comments,Custom,Privacy Info
103,200,HTTPS,assets.targetimg1.com,/static/images/apple-touch-icon-precomposed.png,"3,393",max-age=31536000,image/png,firefox:13888,,,
105,200,HTTPS,assets.targetimg1.com,/static/images/favicon-16x16.png,344,max-age=31536000,image/png,firefox:13888,,,
108,200,HTTPS,assets.targetimg1.com,/ui/vendors~pictureElement~picturefill.671b2f92.js,"4,598",max-age=31536000,application/javascript,firefox:13888,,,
110,200,HTTPS,www.target.com,/assets/6b6836693f3d06d13110.worker.js,"102,100","max-age=31536000; Expires: Wed, 06 Jan 2021 16:46:57 GMT",application/javascript,firefox:13888,,,
112,200,HTTPS,redsky.target.com,/v3/stores/nearby/01570?key=ff457966e64d5e877fdbad070f276d18ecec4a01&limit=1&within=100&unit=mile,914,max-age=7200,application/json;charset=UTF-8,firefox:13888,,,
113,200,HTTPS,gsp.target.com,/gsp/oauth_tokens/v2/client_tokens,0,no-store,text/plain,firefox:13888,,,Sets cookies without P3P
117,200,HTTPS,assets.targetimg1.com,/ui/vendors~axiom~axiom-receive-returns~axiom-release-id-history~axiomAdvancedReturns~buy-it-again~choos~1e9d1397.b13bedc4.js,"3,761",max-age=31536000,application/javascript,firefox:13888,,,
119,201,HTTPS,gsp.target.com,/gsp/oauth_tokens/v2/client_tokens,"1,248",no-store; Expires: 0,application/json;charset=UTF-8,firefox:13888,,,Sets cookies without P3P
120,200,HTTPS,assets.targetimg1.com,/ui/vendors~axiom~axiom-release-id-history~checkout-order-confirmation~creditApplication~devtools~edit-a~df504d89.94fd3bcd.js,"4,672",max-age=31536000,application/javascript,firefox:13888,,,
122,200,HTTPS,assets.targetimg1.com,/ui/vendors~familyInviteVerify~interstitial-login-page-eco~order-lookup~shipt-tip-drawer.ad696656.js,"4,878",max-age=31536000,application/javascript,firefox:13888,,,
124,200,HTTPS,assets.targetimg1.com,/ui/vendors~shipt-tip-drawer.7bf58de4.js,"7,766",max-age=31536000,application/javascript,firefox:13888,,,
125,200,HTTPS,assets.targetimg1.com,/ui/shipt-tip-drawer.115f4a47.js,"12,578",max-age=31536000,application/javascript,firefox:13888,,,
129,200,HTTPS,assets.targetimg1.com,/ui/atdfm.62e04f57.js,"11,931",max-age=31536000,application/javascript,firefox:13888,,,
130,200,HTTPS,redsky.target.com,/v3/stores/nearby/01570?key=ff457966e64d5e877fdbad070f276d18ecec4a01&limit=5&within=100&unit=mile,"1,507",max-age=7200,application/json;charset=UTF-8,firefox:13888,,,
133,200,HTTPS,redoak.target.com,/content-publish/pages/v1?url=/c/-/-/N-4nav,"234,980",,application/json;charset=utf-8,firefox:13888,,,
135,200,HTTPS,typeahead.target.com,/autocomplete/TypeAheadSearch/v2?q=&ctgryVal=0%7CALL%7Cmatchallpartial%7Call+categories&channel=web&visitor_id=0176D92D3874020195DE8A9AE2103CC4,320,,application/json,firefox:13888,,,
136,200,HTTPS,assets.targetimg1.com,/ui/vendorAssets/medallia/embed.prod.20201230.js,563,max-age=31536000,application/javascript,firefox:13888,,,
138,200,HTTPS,www.target.com,/service-worker.js,808,"max-age=0, no-cache, no-store",application/javascript; charset=UTF-8,firefox:13888,,,
141,200,HTTPS,redoak.target.com,/content-publish/pages/v1?url=/c/-/-/N-4nav,"234,980",,application/json;charset=utf-8,firefox:13888,,,
142,403,HTTPS,www.quizlet.com,/,"55,015","private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0; Expires: Thu, 01 Jan 1970 00:00:01 GMT",text/html; charset=UTF-8,firefox:13888,,,Sets cookies without P3P
145,200,HTTPS,www.quizlet.com,/cdn-cgi/images/trace/captcha/nojs/h/transparent.gif?ray=60d7d9a9bb0c2982,42,"max-age=7200; Expires: Wed, 06 Jan 2021 21:29:51 GMT",image/gif,firefox:13888,,,
148,200,HTTPS,www.quizlet.com,/cdn-cgi/challenge-platform/h/g/orchestrate/captcha/v1,"12,786",,text/javascript,firefox:13888,,,
149,200,HTTPS,www.target.com,/assets/precache-manifest.e7e59a9cbf76197ad598ed0a9308660a.js,352,"max-age=31536000; Expires: Wed, 22 Jan 2020 23:36:24 GMT",application/javascript,firefox:13888,,,
150,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-sw.js,741,"max-age=31536000; Expires: Thu, 23 Jan 2020 00:36:24 GMT",application/javascript,firefox:13888,,,
153,200,HTTPS,www.quizlet.com,/cdn-cgi/challenge-platform/h/g/generate/ov1/0.10690915214871925:1609959753:9c9c881ad8c2aa81e129ebdb0d5f5ba77ab191f88f89ae7f9f0eab6c98ba1295/60d7d9a9bb0c2982/adf27e449c7a799,"7,080",,text/plain;charset=UTF-8,firefox:13888,,,Sets cookies without P3P
156,302,HTTPS,hcaptcha.com,/1/api.js?render=explicit&recaptchacompat=off&onload=_cf_chl_hload,5,"private, max-age=0, no-store, no-cache, must-revalidate, post-check=0, pre-check=0; Expires: Thu, 01 Jan 1970 00:00:01 GMT",,firefox:13888,,,Sets cookies without P3P
157,301,HTTPS,www.quizlet.com,/favicon.ico,178,"public, max-age=14400; Expires: Wed, 06 Jan 2021 23:29:52 GMT",text/html,firefox:13888,,,
158,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-core.prod.js,"2,477","max-age=31536000; Expires: Thu, 10 Dec 2020 07:50:02 GMT",application/javascript,firefox:13888,,,
161,200,HTTPS,assets.hcaptcha.com,/captcha/v1/d1dd7d8/hcaptcha.js,"21,292","public, max-age=1382400; Expires: Fri, 22 Jan 2021 19:29:53 GMT",application/javascript,firefox:13888,,,Sets cookies without P3P
162,200,HTTPS,quizlet.com,/favicon.ico,"1,113","public, max-age=14400; Expires: Wed, 06 Jan 2021 23:29:53 GMT",image/x-icon,firefox:13888,,,
165,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-strategies.prod.js,"1,186","max-age=31536000; Expires: Thu, 01 Oct 2020 11:10:22 GMT",application/javascript,firefox:13888,,,
169,200,HTTPS,www.quizlet.com,/cdn-cgi/challenge-platform/h/g/generate/ov1/0.10690915214871925:1609959753:9c9c881ad8c2aa81e129ebdb0d5f5ba77ab191f88f89ae7f9f0eab6c98ba1295/60d7d9a9bb0c2982/adf27e449c7a799,"1,870",,text/plain;charset=UTF-8,firefox:13888,,,Sets cookies without P3P
170,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-expiration.prod.js,"1,252","max-age=31536000; Expires: Thu, 03 Dec 2020 07:49:25 GMT",application/javascript,firefox:13888,,,
171,302,HTTPS,www.spotify.com,/,241,,text/html,firefox:13888,,,Sets cookies without P3P
174,200,HTTPS,www.spotify.com,/us/,"10,023","no-cache, private",text/html; charset=UTF-8,firefox:13888,,,Sets cookies without P3P
177,200,HTTPS,assets.hcaptcha.com,/captcha/v1/d1dd7d8/static/hcaptcha-challenge.html,939,max-age=1209600,text/html,firefox:13888,,,Sets cookies without P3P
179,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-routing.prod.js,"1,476","max-age=31536000; Expires: Thu, 10 Dec 2020 07:50:03 GMT",application/javascript,firefox:13888,,,
180,200,HTTPS,assets.hcaptcha.com,/captcha/v1/d1dd7d8/static/hcaptcha-checkbox.html,"1,349",max-age=1209600,text/html,firefox:13888,,,Sets cookies without P3P
186,200,HTTPS,www.scdn.co,/webpack/jquery-2.1.3.min.4e152dd7000722c8d80f.js,"32,845","public, max-age=31536000",application/javascript,firefox:13888,,,
188,200,HTTPS,www.scdn.co,/build/css/shelf-ffd8a9773c.css,811,"public, max-age=31536000",text/css,firefox:13888,,,
189,200,HTTPS,www.scdn.co,/build/css/spotify-e230dc59df.css,"59,986","public, max-age=31536000",text/css,firefox:13888,,,
187,200,HTTPS,www.scdn.co,/webpack/onetrust.4f0fe0bee1e2d4dbeb19.js,"12,225","public, max-age=31536000",application/javascript,firefox:13888,,,
190,200,HTTPS,www.scdn.co,/build/css/index-d7f4c5137c.css,"1,954","public, max-age=31536000",text/css,firefox:13888,,,
191,200,HTTPS,www.scdn.co,/build/css/projectRamses-57cc1c0a18.css,"1,636","public, max-age=31536000",text/css,firefox:13888,,,
194,200,HTTPS,www.scdn.co,/webpack/tracking.download.1071e2d844b17587583b.js,958,"public, max-age=31536000",application/javascript,firefox:13888,,,
197,200,HTTPS,www.scdn.co,/build/css/masthead-48f9294af4.css,"5,531","public, max-age=31536000",text/css,firefox:13888,,,
201,200,HTTPS,www.scdn.co,/webpack/vendors~masthead~ssr-bundle.50ed4a44bb28709e884e.js,"31,793","public, max-age=31536000",application/javascript,firefox:13888,,,
203,200,HTTPS,www.scdn.co,/webpack/spweb-site.min.84d9540894bc90f6379c.js,"56,453","public, max-age=31536000",application/javascript,firefox:13888,,,
204,200,HTTPS,www.scdn.co,/webpack/vendors~masthead.f51c35f0c83122e29181.js,"21,179","public, max-age=31536000",application/javascript,firefox:13888,,,
205,200,HTTPS,www.scdn.co,/webpack/masthead.0a556755f6cb9a9105c2.js,938,"public, max-age=31536000",application/javascript,firefox:13888,,,
207,200,HTTPS,www.target.com,/assets/workbox-v4.3.1/workbox-precaching.prod.js,"1,702","max-age=31536000; Expires: Thu, 10 Dec 2020 07:50:03 GMT",application/javascript,firefox:13888,,,
208,200,HTTPS,country-flags.scdn.co,/flags/us.svg,615,"public, max-age=315360000",image/svg+xml,firefox:13888,,,
212,200,HTTPS,www.scdn.co,/i/projectRamses/LiE_circles.svg,311,"public, max-age=31536000",image/svg+xml,firefox:13888,,,
214,200,HTTPS,cdn.cookielaw.org,/scripttemplates/otSDKStub.js,"4,145","public, max-age=14400; Expires: Wed, 06 Jan 2021 23:29:55 GMT",application/javascript,firefox:13888,,,Sets cookies without P3P
217,200,HTTPS,sp-bootstrap.spotifycdn.com,/8.12.5/fonts/circular-bold.woff2,"75,488",max-age=86400,application/font-woff,firefox:13888,,,
218,200,HTTPS,sp-bootstrap.spotifycdn.com,/8.12.5/fonts/circular-black.woff2,"73,892",max-age=86400,application/font-woff,firefox:13888,,,
220,200,HTTPS,sp-bootstrap.spotifycdn.com,/8.12.5/fonts/circular-book.woff2,"70,092",max-age=86400,application/font-woff,firefox:13888,,,
222,200,HTTPS,assets.targetimg1.com,/ui/fonts/273cae72-9365-49ab-b24f-5d8e2d5e733A.woff,"36,456",max-age=31536000,application/font-woff,firefox:13888,,,
223,200,HTTPS,assets.targetimg1.com,/ui/fonts/273cae72-9365-49ab-b24f-5d8e2d5e733A.woff2,"31,836",max-age=31536000,application/octet-stream,firefox:13888,,,
224,200,HTTPS,assets.targetimg1.com,/ui/fonts/3420ab8a-6ccf-4c75-9da7-efe26f1cedAA.woff,"37,300",max-age=31536000,application/font-woff,firefox:13888,,,
225,200,HTTPS,assets.targetimg1.com,/ui/fonts/99ecc614-958b-457a-be15-01e00c53057A.woff,"36,804","max-age=31536000; Expires: Thu, 01 Oct 2020 07:42:14 GMT",application/font-woff,firefox:13888,,,
228,200,HTTPS,www.usps.com,/,"18,755",,text/html,firefox:13888,,,
231,200,HTTPS,www.usps.com,/assets/css/welcome/bootstrap.css,"26,493",private,text/css,firefox:13888,,,
232,200,HTTPS,www.usps.com,/global-elements/header/css/megamenu-v3.css,"7,249",private,text/css,firefox:13888,,,
239,200,HTTPS,www.usps.com,/assets/images/home/tracking.svg,844,,image/svg+xml,firefox:13888,,,
240,200,HTTPS,www.usps.com,/assets/images/home/search.svg,795,,image/svg+xml,firefox:13888,,,
241,200,HTTPS,www.usps.com,/assets/images/home/logo_mobile.svg,908,,image/svg+xml,firefox:13888,,,
242,200,HTTPS,www.usps.com,/assets/images/home/hamburger.svg,293,,image/svg+xml,firefox:13888,,,
247,200,HTTPS,www.usps.com,/assets/images/home/location.svg,"1,209",,image/svg+xml,firefox:13888,,,
248,200,HTTPS,www.usps.com,/assets/images/home/schedule_pickup.svg,923,,image/svg+xml,firefox:13888,,,
249,200,HTTPS,www.usps.com,/assets/images/home/stamps.svg,551,,image/svg+xml,firefox:13888,,,
250,200,HTTPS,www.usps.com,/assets/images/home/find_zip.svg,793,,image/svg+xml,firefox:13888,,,
253,200,HTTPS,www.usps.com,/global-elements/header/images/utility-header/logo-sb.svg,"1,610",,image/svg+xml,firefox:13888,,,
257,200,HTTPS,www.usps.com,/assets/images/home/holdmail.svg,768,,image/svg+xml,firefox:13888,,,
258,200,HTTPS,www.usps.com,/assets/images/home/change_address.svg,935,,image/svg+xml,firefox:13888,,,
260,200,HTTPS,www.usps.com,/assets/images/home/calculate_price.svg,772,,image/svg+xml,firefox:13888,,,
261,200,HTTPS,www.usps.com,/assets/images/home/po_box.svg,848,,image/svg+xml,firefox:13888,,,
262,200,HTTPS,www.usps.com,/global-elements/header/images/utility-header/mailman.svg,904,,image/svg+xml,firefox:13888,,,
265,200,HTTPS,www.usps.com,/assets/images/home/featured_clicknship.svg,493,,image/svg+xml,firefox:13888,,,
268,200,HTTPS,www.usps.com,/global-elements/footer/script/jquery-3.5.1.js,"30,950",,application/javascript,firefox:13888,,,
270,200,HTTPS,www.usps.com,/global-elements/header/script/megamenu-v3.js,"2,826",,application/javascript,firefox:13888,,,
272,200,HTTPS,www.usps.com,/global-elements/lib/script/modernizr/modernizr.js,"4,629",,application/javascript,firefox:13888,,,
273,200,HTTPS,www.usps.com,/ship/go-now.png,"20,334",,image/png,firefox:13888,,,
276,200,HTTPS,www.usps.com,/manage/go-now.png,"8,026",,image/png,firefox:13888,,,
277,200,HTTPS,www.usps.com,/ContentTemplates/common/scripts/OneLinkUsps.js,"1,067",,application/javascript,firefox:13888,,,
281,200,HTTPS,www.usps.com,/global-elements/header/script/ge-login.js,"2,617",,application/javascript,firefox:13888,,,
283,200,HTTPS,www.usps.com,/global-elements/header/script/header-init-search.js,333,,application/javascript,firefox:13888,,,
284,200,HTTPS,www.usps.com,/global-elements/lib/script/requirejs/require.js,"6,533",,application/javascript,firefox:13888,,,
285,200,HTTPS,www.usps.com,/assets/script/home/megamenu-additions.js,530,,application/javascript,firefox:13888,,,
286,200,HTTPS,www.usps.com,/business/go-now.png,"19,969",,image/png,firefox:13888,,,
287,200,HTTPS,www.usps.com,/store/go-now.png,"24,469",,image/png,firefox:13888,,,
288,200,HTTPS,www.usps.com,/assets/css/welcome/welcome-styles.css,"5,961",private,text/css,firefox:13888,,,
295,200,HTTPS,www.usps.com,/assets/images/welcome/featured/cns-boxes-scissor-cup.jpg,"56,276",,image/jpeg,firefox:13888,,,
296,200,HTTPS,www.usps.com,/international/go-now.png,"22,133",,image/png,firefox:13888,,,
297,200,HTTPS,www.usps.com,/assets/images/welcome/featured/id-yellow-shirt-white-dots.jpg,"62,374",,image/jpeg,firefox:13888,,,
298,200,HTTPS,www.usps.com,/assets/images/welcome/featured/gift-returns-label.jpg,"62,096",,image/jpeg,firefox:13888,,,
299,200,HTTPS,www.usps.com,/assets/images/home/free_boxes.svg,643,,image/svg+xml,firefox:13888,,,
300,200,HTTPS,www.usps.com,/assets/images/welcome/featured/coa-box-baby.jpg,"34,185",,image/jpeg,firefox:13888,,,
304,200,HTTPS,www.usps.com,/assets/images/welcome/carousel/stamps-love20-barn-celebrate.jpg,"40,662",,image/jpeg,firefox:13888,,,
305,200,HTTPS,www.usps.com,/global-elements/footer/css/main-sb.css,"2,860",private,text/css,firefox:13888,,,
306,200,HTTPS,www.usps.com,/global-elements/footer/css/footer-sb.css,961,private,text/css,firefox:13888,,,
314,200,HTTPS,www.usps.com,/global-elements/footer/images/social-facebook_1.png,"1,873",,image/png,firefox:13888,,,
313,200,HTTPS,www.usps.com,/assets/images/welcome/carousel/forms-labels.jpg,"38,901",,image/jpeg,firefox:13888,,,
315,200,HTTPS,www.usps.com,/assets/images/welcome/carousel/gifts-wild-scenic-rivers.jpg,"60,532",,image/jpeg,firefox:13888,,,
316,200,HTTPS,www.usps.com,/assets/images/welcome/carousel/collect-beloved.jpg,"48,280",,image/jpeg,firefox:13888,,,
317,200,HTTPS,www.usps.com,/global-elements/footer/images/social-twitter_2.png,"1,842",,image/png,firefox:13888,,,
319,200,HTTPS,www.usps.com,/global-elements/footer/images/social-pinterest_6.png,"2,325",,image/png,firefox:13888,,,
325,200,HTTPS,www.usps.com,/assets/script/welcome/popper.min.js,"6,856",,application/javascript,firefox:13888,,,
326,200,HTTPS,www.usps.com,/assets/script/welcome/jquery.min.js,"30,719",,application/javascript,firefox:13888,,,
327,200,HTTPS,www.usps.com,/assets/script/welcome/bootstrap.js,"15,441",,application/javascript,firefox:13888,,,
329,200,HTTPS,www.usps.com,/assets/images/home/utility_languages.png,"1,456",,image/png,firefox:13888,,,
330,200,HTTPS,www.usps.com,/assets/script/welcome/welcome.js,431,,application/javascript,firefox:13888,,,
331,200,HTTPS,www.usps.com,/global-elements/footer/images/social-youtube_3.png,"2,461",,image/png,firefox:13888,,,
337,200,HTTPS,www.usps.com,/assets/images/home/chinese_characters.gif,"2,173",,image/gif,firefox:13888,,,
338,200,HTTPS,www.usps.com,/global-elements/header/images/schedule-redelivery.svg,"1,579",,image/svg+xml,firefox:13888,,,
339,200,HTTPS,www.usps.com,/assets/images/home/utility_customer_service.png,"1,307",,image/png,firefox:13888,,,
341,200,HTTPS,www.usps.com,/test/nav/images/shipping-supplies.svg,"1,282",,image/svg+xml,firefox:13888,,,
343,200,HTTPS,www.usps.com,/global-elements/header/images/package-intercept.svg,828,,image/svg+xml,firefox:13888,,,
345,200,HTTPS,www.usps.com,/test/nav/images/cards-and-envelopes.svg,"1,056",,image/svg+xml,firefox:13888,,,
348,200,HTTPS,www.usps.com,/global-elements/header/images/icon-personalize-stamped-envelopes.svg,"1,662",,image/svg+xml,firefox:13888,,,
349,200,HTTPS,www.usps.com,/test/nav/images/collectors.svg,561,,image/svg+xml,firefox:13888,,,
350,200,HTTPS,www.usps.com,/test/nav/images/gifts.svg,590,,image/svg+xml,firefox:13888,,,
351,200,HTTPS,www.usps.com,/test/nav/images/business.svg,689,,image/svg+xml,firefox:13888,,,
352,200,HTTPS,www.usps.com,/global-elements/header/images/utility-header/search.svg,795,,image/svg+xml,firefox:13888,,,
357,200,HTTPS,www.usps.com,/global-elements/lib/script/require-jquery.js,74,,application/javascript,firefox:13888,,,
359,200,HTTPS,www.usps.com,/global-elements/lib/script/helpers.js,358,,application/javascript,firefox:13888,,,
361,200,HTTPS,www.usps.com,/global-elements/header/script/search-fe.js,912,,application/javascript,firefox:13888,,,
363,200,HTTPS,www.usps.com,/assets/images/welcome/premium/tracking-hero18.jpg,"93,686",,image/jpeg,firefox:13888,,,
365,200,HTTPS,www.usps.com,/assets/images/global/info-icon.svg,575,,image/svg+xml,firefox:13888,,,
367,200,HTTPS,www.usps.com,/component-guide/blue-caret.svg,400,,image/svg+xml,firefox:13888,,,
368,200,HTTPS,www.usps.com,/global-elements/footer/images/footer-logo.png,"5,390",,image/png,firefox:13888,,,
370,200,HTTPS,www.usps.com,/assets/images/welcome/scroll-red.png,"1,540",,image/png,firefox:13888,,,
372,200,HTTPS,www.usps.com,/assets/fonts/4a9c62ab-b359-4081-8383-a0d1cdebd111.woff,"46,657",,font/woff,firefox:13888,,,
373,200,HTTPS,www.usps.com,/assets/fonts/d5af76d8-a90b-4527-b3a3-182207cc3250.woff,"58,690",,font/woff,firefox:13888,,,
374,200,HTTPS,www.usps.com,/assets/fonts/5b4a262e-3342-44e2-8ad7-719998a68134.woff,"51,685",,font/woff,firefox:13888,,,
376,200,HTTPS,www.usps.com,/global-elements/lib/script/resize-manager.js,468,,application/javascript,firefox:13888,,,
378,301,HTTPS,www.stackoverflow.com,/,"26,672",private,text/html; charset=utf-8,firefox:13888,,,Sets cookies without P3P
380,200,HTTPS,stackoverflow.com,/,"26,687",private,text/html; charset=utf-8,firefox:13888,,,
387,200,HTTPS,cdn.sstatic.net,/Js/stub.en.js?v=b28b3b792172,"16,145",max-age=604800,application/javascript,firefox:13888,,,
